User Name,Organization,Organization Type,Organization Country,Is Active,CPU Compute Allocation,CPU Node Hours Charged,GPU Compute Allocation,GPU Node Hours Charged,PI Name,Project Description,Department,Organization City
jmpark,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,1900.0,0.0,700.0,0.0,Jeffrey Donatelli,CAMERA,AMCR,Berkeley
hmk,University of California Berkeley,UNIV,United States of America,True,75.0,9.417222222222222,300.0,205.14555555555555,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",mathematics,Berkeley
wsx,University of California Berkeley,UNIV,United States of America,True,600.0,152.90277777777777,50.0,25.72833333333333,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",EECS,Berkeley
seanw,University of California Berkeley,UNIV,United States of America,True,75.0,1.475,34.99999999999999,1.7169444444444444,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Electrical Engineering and Computer Science,Berkeley
nyaghnam,University of Edinburgh,UNIV,United Kingdom of Great Britain and Northern Ireland,True,2800.0008500000004,0.0,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Physics and Astronomy,Edinburgh
ian_lee,Cornell University,UNIV,United States of America,True,840.0,65.82944444444445,240.0,0.8672222222222222,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Computer Science,Ithaca
mmarasch,Texas Tech University,UNIV,United States of America,True,2756.5,1259.963611111111,0.0,0.0,Joseph Gauthier,Unraveling activity and stability trends in catalysts used for energy conversion and storage,Chemical Engineering,Lubbock
adars,Cornell University,UNIV,United States of America,True,840.0,24.86638888888889,240.0,17.37361111111111,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Computer Science,Ithaca
alina_s,University of California Berkeley,UNIV,United States of America,True,2800.0,0.0,100.0,0.0,Kjiersten Fagnan,Joint Genome Institute - Production Sequencing and Genomics,Molecular and Cell Biology ,Berkeley
mengwang,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,37.50055555555556,0.0,680.0,42.56,Ang Li,Scalable Noisy Quantum Circuit Simulation through NWQSim,Scalable Computing & Data,Richland
robinwu,University of California Berkeley,UNIV,United States of America,True,150.0,33.55083333333334,3.0,0.0,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",EECS,Berkeley
gupsingh,University of California Berkeley,UNIV,United States of America,True,70.0,0.0005555555555555,60.011625,49.45472222222222,Zachary Marshall,Simulation and analysis  of ATLAS Physics,Physics,Berkeley
johanfag,University of California Berkeley,UNIV,United States of America,True,150.0,7.201388888888889,3.0,0.2186111111111111,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Computer Science,Berkeley
arkaseng,University of California Los Angeles (UCLA),UNIV,United States of America,True,11092.596111111112,707.7894444444445,5625.0,0.0,Prineha Narang,"Nonequilbrium Dynamics, Light-Matter Interactions and Transport in Quantum Materials",Chemistry and Biochemistry,Los Angeles
nessa,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,12000.0,19149.319166666668,1000.0,0.0,Kristin Ceder-Persson,The Materials Genome,Materials Science and Engineering,Berkeley
saini5,Lawrence Livermore National Laboratory,DOELAB,United States of America,True,50.0,0.025,1000.0,4.261388888888889,Phan Nguyen,Carbon Capture Simulation for Industry Impact,Department of Energy,Livermore
bartolds,Lawrence Livermore National Laboratory,DOELAB,United States of America,True,50.0,0.0,1000.0,0.0,Phan Nguyen,Carbon Capture Simulation for Industry Impact,Engineering,Livermore
hu25,Lawrence Livermore National Laboratory,DOELAB,United States of America,True,50.0,0.0,2500.0,11.841388888888888,Phan Nguyen,Carbon Capture Simulation for Industry Impact,CED,Livermore
jcadena,Lawrence Livermore National Laboratory,DOELAB,United States of America,True,50.0,0.0,2500.0,1146.6338888888888,Phan Nguyen,Carbon Capture Simulation for Industry Impact,Engineering,Livermore
mattlu,Vanderbilt University,UNIV,United States of America,True,8900.0,329.31916666666666,2000.0,0.0,Sokrates Pantelides,Structure and spectroscopy simulations,Physics and Astronomy,Nashville
wefoust,Penn State University - University Park,UNIV,United States of America,True,8555.030833333334,582.3477777777778,75.0,0.0,Benjamin Zaitchik,The Baltimore Social-Environmental Collaborative Urban Integrated Field Lab,Meteorology,University Park
apeisker,Fermi National Accelerator Laboratory,DOELAB,United States of America,True,120000.0,0.0,12462.451111111111,0.0,Andrew Norman,Enabling HEP Intensity Frontier Science through HEPCloud,Scientific Computing,Batavia
ethanxu,University of California Berkeley,UNIV,United States of America,True,75.0,8.887222222222222,5.0,0.0,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Computer Science,Berkeley
co232,Cornell University,UNIV,United States of America,True,840.0,0.29,240.0,16.518055555555556,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Computer Science,Ithaca
jenny,Yale University,UNIV,United States of America,True,36.3,0.0,325.45,12.00611111111111,Victor Batista,QM/MM Studies of High-Valent Manganese Complexes,Chemistry,New Haven
jackzhao,University of Pennsylvania,UNIV,United States of America,True,502.5,478.7216666666667,2.5,0.0,Andrew Rappe,Center for 3D Ferroelectric Microelectronics,Chemistry ,Philadelphia
handtran,University of New Mexico,UNIV,United States of America,True,1500.611666666667,1.0538888888888889,3750.0,0.045,Deborah Sulsky,Improved Coupled Climate Simulations in E3SM Through Enhanced Sea-Ice Mechanics,Mathematics and Statistics,Albuquerque
jh2455,Cornell University,UNIV,United States of America,True,840.0,27.322777777777777,240.0,11.779166666666669,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Department of Computer Science,Ithaca
asrich,Zap Energy Inc.,INDUSTRY,United States of America,True,8125.0,176.4788888888889,1250.0,0.0,Eric Meier,Zap Energy Inc.,Theory & Modeling,Seattle
dntounis,Stanford University,UNIV,United States of America,True,2800.0008500000004,1.1116666666666666,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Physics,Stanford
aarora,University of California Berkeley,UNIV,United States of America,True,75.0,11.268611111111111,25.0,3.370277777777778,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Electrical Engineering Computer Sciences,Berkeley
laurapf,Universidad Autonoma de Madrid,UNIV,Spain,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,facultad de ciencias,Madrid
d3datta,Ames Laboratory Iowa State University,DOELAB,United States of America,True,50000.0,27004.799444444445,80000.0,27111.17944444445,Mark Gordon,Enabling GAMESS for Exascale Computing in Chemistry and Materials,Chemistry,Ames
lyu1998,Michigan State University,UNIV,United States of America,True,7125.0,0.0,2625.0,0.0,Brian O'Shea,Center for Hierarchical and Robust Modeling of Non-Equilibrium Transport (CHaRMNET),CMSE,East Lansing
azieko,Vanderbilt University,UNIV,United States of America,True,8900.0,2.9827777777777778,2000.0,0.0,Sokrates Pantelides,Structure and spectroscopy simulations,Physics,Nashville
jzhengap,Dartmouth College,UNIV,United States of America,True,24116.0,1411.1969444444444,79980.0,1892.5444444444445,Geoffroy Hautier,High Throughput Search for Defect Tolerant Phosphide Solar Absorbers,Thayer School of Engineering,Hanover
lbs5735,Penn State University - University Park,UNIV,United States of America,True,2895.4444444444443,0.0,2025.0,0.0,Valentino Cooper,Fast and Cooperative Ion Transport in Polymer-Based Materials,Materials Science and Engineering,University Park
chaobo,University of Virginia,UNIV,United States of America,True,1400.0,1270.203611111111,2000.0,0.0,Amedeo Perazzo,Transforming X-ray Science Toward Data-Centrism,Material Science Department,Charlottesville
wballard,Carnegie Mellon University,UNIV,United States of America,True,2851.8380555555555,56.16638888888889,3278.528888888889,12.395,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics,Pittsburgh
jdvorak2,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,42.727777777777774,3.0341666666666667,7.5,0.0,C. William McCurdy,Electron and Photon Collisions with Atoms and Molecules,Chemical Sciences Division,Berkeley
ikalvet,University of Washington,UNIV,United States of America,True,4.278125,2.970833333333333,5000.0,1184.2494444444444,David Baker,Machine Learning for Structure Determination of the Eukaryotic Protein Interactome,Institute for Protein Design,Seattle
hwalker,Vanderbilt University,UNIV,United States of America,True,8900.0,1214.4038888888888,2000.0,10.349722222222224,Sokrates Pantelides,Structure and spectroscopy simulations,Interdisciplinary Materials Science ,Nashville
aduffin,University of Edinburgh,UNIV,United Kingdom of Great Britain and Northern Ireland,True,2800.0008500000004,0.0,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Physics and Astronomy,Edinburgh
mosman1,Johns Hopkins University,UNIV,United States of America,True,8555.030833333334,0.0,75.0,0.0,Benjamin Zaitchik,The Baltimore Social-Environmental Collaborative Urban Integrated Field Lab,Earth and Planetary Sciences,Baltimore
jywoo,Columbia University,UNIV,United States of America,True,5000.0,401.1594444444444,75.0,0.0,Glenn Sembroski,Data Analysis for VHE Gamma-Rays,Physics,New York
vincentm,Xanadu Quantum Technologies Inc. ,INDUSTRY,Canada,True,10.0,0.6205555555555555,1000.0,66.66277777777778,Lee O'Riordan,Large-scale Hybrid Quantum Tasking and Simulation with PennyLane,PennyLane,Toronto
rightcfd,Jackson State University,UNIV,United States of America,True,1500.0,141.0836111111111,75.01805555555555,0.0,Shuang Tu,Numerical Investigation of Fluid Flow and Space Charge in Liquid Argon Time Projection Chamber (LArTPC) Detectors,,Jackson
mturin,University of California Berkeley,UNIV,United States of America,True,9.0,0.0,3.0,0.0,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",EECS,Berkeley
garywei,Cornell University,UNIV,United States of America,True,840.0,5.0225,240.0,15.081111111111111,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Computer Science,Ithaca
riggsg,West Virginia University,UNIV,United States of America,True,1250.0,326.90722222222223,112.5,0.0,Don Spong,"Plasma Confinement, Stability, Heating and Optimization in Stellarators and Tokamaks",Physics & Astronomy,Morgantown
aidris1,University of Washington,UNIV,United States of America,True,4.278125,0.0,5000.0,2615.367777777778,David Baker,Machine Learning for Structure Determination of the Eukaryotic Protein Interactome,Biochemistry,Seattle
rlim,Naval Air Warfare Center Weapons Division,OTHGOVLB,United States of America,True,500.0,0.0,3000.0,0.0,Sameer Shende,N9ES-ECP 2.3.1.01 PMR SDK,Navy,China Lake
yuzhai,University of California Riverside,UNIV,United States of America,True,120000.0,0.0,4000.0,0.0,Bryan Wong,DECODE: Data-driven Exascale Control of Optically Driven Excitations in Chemical and Material Systems,Computer Science and Engineering,Riverside
danield,Duke University,UNIV,United States of America,True,4875.0,0.0,50.0,0.0,Volker Blum,Design and Validation of Defect-Resistant Multinary Chalcogenide Semiconductors for Energy Conversion,Mechanical Engineering and Materials Science,Durham
mgwei,Cornell University,UNIV,United States of America,True,840.0,0.0425,240.0,0.0,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Computer Science,Ithaca
ozan8,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,1500.0,14.374166666666667,375.0,0.0,Esmond Ng,High Performance Sparse Matrix Algorithms,Computational Science,Berkeley
blonghi,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,75.0,0.0,3500.0,0.0,Lavanya Ramakrishnan,ScienceSearch: Automated Metadata Using Machine Learning,Computer Science,Berkeley
haiyue,University of California Los Angeles (UCLA),UNIV,United States of America,True,11092.596111111112,502.71472222222224,5625.0,0.0,Prineha Narang,"Nonequilbrium Dynamics, Light-Matter Interactions and Transport in Quantum Materials",Chemistry,Los Angeles
akrape,Penn State University - University Park,UNIV,United States of America,True,2800.0008500000004,7.246944444444445,699.9877916666668,0.0011111111111111,Maria Elena Monzani,LZ - LUX ZEPLIN,Physics,University Park
bfemery,Sandia National Laboratories - New Mexico,DOELAB,United States of America,True,851.85125,82.99972222222222,6000.0,5597.143611111111,Tommie Catanach,Goal-oriented Bayesian Machine Learning for Closed-Loop Systems,Statistical Sciences,Albuquerque
seyeon,University of California Berkeley,UNIV,United States of America,True,75.0,8.676944444444445,50.0,4.301111111111111,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Mathematics,Berkeley
rshiery,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,14770.08,7913.856111111111,0.0,0.0,Vassiliki Glezakou,Interfacial Structure and Dynamics in Ion Separations,Basic/Applied Molecular Found,Richland
adeskins,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,1000.0,0.0,1000.0,0.0,Elizabeth Bautista,NERSC Operations Staff Accounts,NE-NERSC Division,Berkeley
ylliu15,University of Washington,UNIV,United States of America,True,85.5625,0.0,2500.0,0.0580555555555555,David Baker,Machine Learning for Structure Determination of the Eukaryotic Protein Interactome,Biochemistry,Seattle
mfonseca,University of California Berkeley,UNIV,United States of America,True,13964.6,0.0,0.0,0.0,Jin Qian,From Molecules to Continuum: Developing a Universal Approach for Accurate Description of X-ray Photoelectron Spectroscopy Fingerprints from Ab-initio. ,Chemistry,Berkeley
mforbush,University of California Santa Cruz,UNIV,United States of America,True,3000.0,0.0,100.0,0.0,Scott Beamer,Student Cluster Competition Training Project for UC Santa Cruz,Hpc,Santa Cruz
ppn2410,San Francisco State University,UNIV,United States of America,True,25.0,0.0,12.5,0.0,Edward (Wes) Bethel,SFSU HPC Educational Allocation,Computer Science,San Francisco
hackett,Max Planck Institut fuer Physik,PRIVLAB,Germany,True,383.53429166666666,0.0,240.0,0.0,Alan Poon,Simulations and Analysis for a Large Scale Germanium Neutrinoless Double Beta Decay Experiment (LEGEND),Physics,Munich
diegos,University of Chicago,UNIV,United States of America,True,73250.0,3877.524444444444,10300.0,0.0,Giulia Galli,First principles simulations of nanostructures,Pritzker School of Molecular Engineering,Chicago
liujx,Huazhong University of Science and Technology ,UNIV,China,True,600.0,13.3275,30.0,5.551944444444445,Ping Zhu,MHD and PIC simulations of Earth's magnetotail plasma processes,School of Electrical and Electronic Engineering,Wuhan
nurbas,Dartmouth College,UNIV,United States of America,True,13116.0,89.64555555555556,17980.0,141.5675,Geoffroy Hautier,Center for Electrochemical Dynamics And Reactions on Surfaces,Materials Science,Hanover
gpq,Oak Ridge National Laboratory,DOELAB,United States of America,True,25994.8,7368.647222222222,30.0,0.0,Ethan Coon,Advancing Watershed System Science using Machine Learning and Extreme-Scale Simulation,Watershed Systems Modeling Group,Oak Ridge
afavor,University of Washington,UNIV,United States of America,True,85.5625,0.0,2500.0,0.0,David Baker,Machine Learning for Structure Determination of the Eukaryotic Protein Interactome,Biochemistry,Seattle
simongui,Stony Brook University,UNIV,United States of America,True,20000.0,684.8741666666666,30000.0,0.9880555555555556,Michael Zingale,"Three-dimensional studies of white dwarfs, massive stars, and neutron star systems",Astronomy,Stony Brook
wangfan,Ohio State University,UNIV,United States of America,True,475.0,9.556666666666668,131.25123611111113,0.0,Suren Byna,Proactive Data Containers for Exascale Storage Systems,CSE,Columbus
wizard,University of California Santa Cruz,UNIV,United States of America,True,3000.0,0.8830555555555556,100.0,0.0,Scott Beamer,Student Cluster Competition Training Project for UC Santa Cruz,Computer Science and Engineering,Santa Cruz
yichaoy,University of Michigan,UNIV,United States of America,True,3500.0,40.93666666666667,597.1254444444445,0.0,John Shalf,Advanced Technology Group: (CoDEx) CoDesign for Exascale,Computer Science of Engineering,Ann Arbor
tdytrych,Nuclear Physics Institute ASCR,OTHGOVLB,Czech Republic,True,10000.0,1074.445,75.0,0.0,Kristina Launey,Nuclear structure and reactions from first principles,Theoretical Physics,Prague
shenzm,Peking University,UNIV,China,True,1200.0,6.000555555555556,1712.4019555555556,0.4058333333333333,Zhihong Lin,SciDAC ISEP: Integrated Simulation of Energetic Particle Turbulence and Transport,School of Physics,Beijing
wmfu,Huazhong University of Science and Technology ,UNIV,China,True,600.0,216.14916666666667,30.0,0.0,Ping Zhu,MHD and PIC simulations of Earth's magnetotail plasma processes,School of Physics,Wuhan
tbody,Commonwealth Fusion Systems,INDUSTRY,United States of America,True,1000.0,0.0,310.0,0.0,John Wright,Analysis for the SPARC magnetic fusion experiment,SPARC Tokamak Operations,Cambridge
biendarb,University of California Berkeley,UNIV,United States of America,True,70.0,0.0,20.003875,0.0,Zachary Marshall,Simulation and analysis  of ATLAS Physics,Physics,Berkeley
ezaborow,Ohio State University,UNIV,United States of America,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics,Columbus
xiuyu,University of California Berkeley,UNIV,United States of America,True,45.0,1.8966666666666667,15.0,0.0,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Computer Science,Berkeley
w_sejal,San Diego State University,UNIV,United States of America,True,100.0,0.0,98.0,0.0,Yuezhi Mao,Machine-Learning Assisted Simulation of Photochemical Processes in Complex Environments,Computational science ,La Jolla
chrisjb,Northeastern University,UNIV,United States of America,True,4125.0,2.818888888888889,9568.0,0.0,Judit Zador,Exascale Catalytic Chemistry 2021,Chemical Engineering,Boston
nies,University of California Los Angeles (UCLA),UNIV,United States of America,True,11092.596111111112,0.2711111111111111,5625.0,5.3566666666666665,Prineha Narang,"Nonequilbrium Dynamics, Light-Matter Interactions and Transport in Quantum Materials",Chemistry and Biochemistry,Los Angeles
lpalmer,California Institute of Technology,UNIV,United States of America,True,2502.5,0.0,1502.5,0.0,Michal Bajdich,"LiSA: The Liquid Sunlight Alliance (LiSA) funded DOE energy hub NERSC allocation
(formerly JCAP) ",Chemistry and Chemical Engineering,Pasadena
kgrishin,Université de Paris Cité,UNIV,France,True,300.0,0.0,100.0,0.0,Seth Digel,LSST Dark Energy Science Collaboration (DESC) Image Simulations,APC Laboratory,Paris
farnik,Yale University,UNIV,United States of America,True,2000.0,14.599444444444444,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics,New Haven
kahraman,University of California Berkeley,UNIV,United States of America,True,75.0,0.0,5.0,0.0,James Demmel,"Class Account for UCB CS267 / CS194  Applications of Parallel Computing""""",Mechanical Engineering,Berkeley
swu264,University of California Riverside,UNIV,United States of America,True,120000.0,0.0,4000.0,0.0008333333333333,Bryan Wong,DECODE: Data-driven Exascale Control of Optically Driven Excitations in Chemical and Material Systems,Department of Computer Science and Engineering,Riverside
pmahata,Johns Hopkins University,UNIV,United States of America,True,1214.0902777777778,226.66472222222225,2.5,0.0,David Yarkony,Nonadiabatic Processes in Relevant to Nonadiabatic Photochemistry,Chemistry ,Baltimore
eframe,Northern Illinois University,UNIV,United States of America,True,375.0,11.266388888888889,7.5,0.0,Cho-Kuen Ng,Advanced Modeling for Particle Accelerators,Physics,DeKalb
aulegoup,Massachusetts Institute of Technology,UNIV,United States of America,True,1000.0,0.0,310.0,0.0,John Wright,Analysis for the SPARC magnetic fusion experiment,Nuclear Science and Engineering,Cambridge
z1904165,Northern Illinois University,UNIV,United States of America,True,375.0,1.2147222222222225,7.5,0.0,Cho-Kuen Ng,Advanced Modeling for Particle Accelerators,Physics,DeKalb
raullah,University of California Santa Cruz,UNIV,United States of America,True,8851.0,0.0,4950.0,1.07,Yuan Ping,"Spin-selective photocatalysis and quantum transport using ab initio density-matrix
dynamics",Chemistry and Biochemistry,Santa Cruz
gyurie,University of Washington,UNIV,United States of America,True,4.278125,0.0,2500.0,0.0,David Baker,Machine Learning for Structure Determination of the Eukaryotic Protein Interactome,Department of Biochemistry,Seattle
zdeng,University of California Berkeley,UNIV,United States of America,True,428.05,0.0,125.0,0.0,Kesheng Wu,Scientific Data Management Research,Undergrad,Berkeley
mariacg,Weizmann Institute of Science,UNIV,Israel,True,500.0,0.0,20000.0,0.0,Jeffrey Neaton,Theory of nanostructured materials,Molecular Chemistry and Materials Science,Rehovoth
bkruljev,Delft University of Technology,UNIV,Netherlands,True,4405.3,0.0,3817.33425,0.0,Jacqueline Chen,Direct Numerical Simulations of  Reactive Flow under Intense Sheared Turbulence and Nonequilibrium Conditions,Faculty of Aerospace Engineering. Department of Flight Performance and Propulsion.,Delft
n8trium,University of South Dakota,UNIV,United States of America,True,5682.8069444444445,2.417222222222222,0.0,0.0,Bess Vlaisavljevich,"CASPT2 Geometries, Spectra, and Relativistic Electronic Structures of Actinide Species",Chemistry,Vermillion
shubhp,San Francisco State University,UNIV,United States of America,True,25.0,0.0,12.5,0.0,Edward (Wes) Bethel,SFSU HPC Educational Allocation,Computer Science,San Francisco
zachgrbn,University of California Davis,UNIV,United States of America,True,700.0,0.0,900.0,0.0,Alex Hexemer,Advanced Light Source,Entomology and Nematology,Davis
huijin,University of Chicago,UNIV,United States of America,True,73250.0,0.0,10300.0,0.0,Giulia Galli,First principles simulations of nanostructures,Pritzker Molecular Engineering,Chicago
ttjd2,Sandia National Laboratories - California,DOELAB,United States of America,True,4405.3,0.0,3817.33425,0.0,Jacqueline Chen,Direct Numerical Simulations of  Reactive Flow under Intense Sheared Turbulence and Nonequilibrium Conditions,"Chemistry, Combustion and Materials Science Center",Livermore
vbrekke,Laboratoire Astroparticule et Cosmologie,UNIV,France,True,300.0,0.0,100.0,0.0,Seth Digel,LSST Dark Energy Science Collaboration (DESC) Image Simulations,Cosmologie,Paris
iziemba,Hewlett Packard Enterprise,INDUSTRY,United States of America,True,90000.0,0.0,60000.0,15.551111111111112,Tina Declerck,NERSC HPE/Cray Staff Accounts,Slingshot,Palo Alto
jpeetz,University of California Los Angeles (UCLA),UNIV,United States of America,True,11092.596111111112,0.0,5625.0,0.0,Prineha Narang,"Nonequilbrium Dynamics, Light-Matter Interactions and Transport in Quantum Materials",Physics,Los Angeles
abeloiu,University of California Santa Cruz,UNIV,United States of America,True,3000.0,0.0,100.0,0.0,Scott Beamer,Student Cluster Competition Training Project for UC Santa Cruz,Computer Science and Engineering,Santa Cruz
zc727,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,30000.0,0.0,1500.0388888888888,0.0,Xingyuan Chen,Influence of hydrologic exchange flows on watershed biogeochemical functions,"Physical, computational and science department ",Richland
thompsoe,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,210.0,0.0,60.011625,0.0,Zachary Marshall,Simulation and analysis  of ATLAS Physics,Physics,Berkeley
parkjs,Oak Ridge National Laboratory,DOELAB,United States of America,True,5200.0,0.0,3500.0,0.0,Brian Wirth,PSI SciDAC: Predicting the Performance and Impact of Dynamic PFC Surfaces,Fusion Energy Division,Oak Ridge
rsujatha,Universidad Autonoma de Madrid,UNIV,Spain,True,2000.0,55.77555555555556,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,DFT,Madrid
ssilvest,Massachusetts Institute of Technology,UNIV,United States of America,True,2600.0,0.0,5035.0,969.5047222222222,Jack Deslippe,NERSC Application Readiness for Future Architectures,EAPS,Cambridge
deshmukg,Purdue University,UNIV,United States of America,True,648.0,0.0,0.0,0.0,Jeffrey Greeley,Electronic Structure Calculations for Energy-Efficient Reactions at Liquid-        Solid and Gas-Sol,Chemical Engineering,West Lafayette
vamsik,Intel Inc.,INDUSTRY,United States of America,True,3500.0,1.958888888888889,597.1254444444445,0.0,John Shalf,Advanced Technology Group: (CoDEx) CoDesign for Exascale,Intel - Extremely Scale Computing,Santa Clara
hornc,Hewlett Packard Enterprise,INDUSTRY,United States of America,True,900.0,0.0,600.0,0.0,Tina Declerck,NERSC HPE/Cray Staff Accounts,Lustre R&D,Palo Alto
pbasera,SLAC National Accelerator Laboratory,DOELAB,United States of America,True,6000.0,2412.255277777778,3900.0,528.0358333333334,Michal Bajdich,SUNCAT-FWP CATALYSIS NERSC PROJECT,SUNCAT,Menlo Park
spitzcor,Hewlett Packard Enterprise,INDUSTRY,United States of America,True,900.0,0.0,600.0,0.0,Tina Declerck,NERSC HPE/Cray Staff Accounts,HPC Storage R&D,Palo Alto
asdsgsg,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,5400.0,0.0,7200.0,0.0,Mark Asta,Damage-Tolerance in Structural Materials,NCEM,Berkeley
stefanp,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,70.0,0.0,20.003875,0.0,Zachary Marshall,Simulation and analysis  of ATLAS Physics,Physics,Berkeley
jinwoo,Seoul National University,UNIV,Korea (the Republic of),True,1200.0,4.095555555555555,1712.4019555555556,12.377777777777778,Zhihong Lin,SciDAC ISEP: Integrated Simulation of Energetic Particle Turbulence and Transport,Department of Energy Systems Engineering,Seoul
miethl51,Helmholtz-Zentrum Dresden-Rossendorf,OTHGOVLB,Germany,True,75.00944444444444,0.0,4274.463277777778,0.0,Thomas Kluge,Instabilities in relativisic plasmas,Institute of Radiation Physics,Dresden
gmiraz,Codeplay Software Ltd.,INDUSTRY,United Kingdom of Great Britain and Northern Ireland,True,100.0,0.0,35.0,0.0066666666666666,Jack Deslippe,NERSC Application Readiness for Future Architectures,Ecosystem division,Edinburgh
tbgriswo,NASA Goddard Space Flight Center,OTHGOVLB,United States of America,True,0.0,0.0,0.0,0.0,Julian Borrill,Cosmic Microwave Background Data Analysis Towards CMB-S4,Code 660,Greenbelt
cjneely,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,2000.0,57.10833333333333,300.0,0.0,Shane Canon,Systems Biology Knowledge Base,EGSB,Berkeley
raiyanr6,Howard University,UNIV,United States of America,True,459.4570555555556,0.0077777777777777,0.0,0.0,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,Chemistry,Washington
kadija,Howard University,UNIV,United States of America,True,459.4570555555556,0.3138888888888889,0.0,0.0,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,Chemistry,Washington
micah101,Howard University,UNIV,United States of America,True,459.4570555555556,0.0,0.0,0.0,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,Chemistry,Washington
jaylaf03,Howard University,UNIV,United States of America,True,459.4570555555556,0.0,0.0,0.0,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,Chemistry,Washington
cmyers7,University of California Merced,UNIV,United States of America,True,8912.086666666666,109.98,14036.0,0.0,Thomas Markland,"Applying Deep Learning Methods to Develop New Models of Molecular Charge Transfer, Nonadiabatic Dynamics, and Nonlinear Spectroscopy in the Condensed Phase",Chemistry and Biochemistry,Merced
pvadla,Indiana University,UNIV,United States of America,True,1282.3223333333333,0.0,768.0158333333334,0.0,Ariful Azad,Intelligent Primitives for Graph Machine Learning ,Data Science,Bloomington
eringoot,Massachusetts Institute of Technology,UNIV,United States of America,True,2600.0,0.0,5035.0,0.0,Jack Deslippe,NERSC Application Readiness for Future Architectures,Computational Science and Engineering,Cambridge
cx,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,70.0,0.0,20.003875,0.0,Zachary Marshall,Simulation and analysis  of ATLAS Physics,Physics,Berkeley
cylee,South China Normal University,UNIV,China,True,5850.0,65.0436111111111,3480.0,0.0,Keh-Fei Liu,Lattice QCD Monte Carlo Calculation of Hadronic Structure and Spectroscopy,Institute of Quantum Matter,Guangzhou CITY
rperry,Universitat de Barcelona,UNIV,Spain,True,27000.0,22672.00138888889,6750.0,0.0,William Detmold,The Structure of Light Nuclei from Lattice QCD,Fı́sica Quàntica i Astrofı́sica,Barcelona
nanwang,South China Normal University,UNIV,China,True,5850.0,0.0,3480.0,0.0,Keh-Fei Liu,Lattice QCD Monte Carlo Calculation of Hadronic Structure and Spectroscopy,Institute of Quantum Matter,Guangzhou CITY
joeytqcd,Temple University,UNIV,United States of America,True,225000.0,0.0,75.0,0.0,Martha Constantinou,Proton GPDs from lattice QCD using asymmetric frames,Physics,Philadelphia
sfaiz,San Francisco State University,UNIV,United States of America,True,10.0,5.232777777777778,5.0,0.9483333333333334,Edward (Wes) Bethel,SFSU HPC Educational Allocation,Computer Science,San Francisco
